gene,all-related_score,abeta-related_score,tau-related_score,CERAD_score,BRAAK_score,PLAQUES_score,TANGLES_score,ABETA_IHC_score,TAU_IHC_score
KLK7,0.297769506,0.30094531,0.294593702,0.288595878,0.175474861,0.320810402,0.195405778,0.293429651,0.512900468
MPP7,0.297768036,0.287398123,0.308137949,0.289066158,0.417352859,0.395986672,0.319283518,0.177141539,0.187777469
CSTB,0.297735915,0.213785381,0.381686448,0.287478878,0.425727645,0.198573552,0.362142116,0.155303714,0.357189585
MTMR2,0.297709788,0.345631417,0.249788159,0.40598199,0.322829959,0.257539071,0.269054486,0.373373191,0.157480032
LSM14B,0.297661267,0.360334738,0.234987796,0.352000217,0.210932485,0.395960885,0.215533493,0.333043112,0.278497411
ZNF318,0.297588429,0.316310281,0.278866578,0.386985525,0.247466392,0.309785626,0.211586669,0.252159692,0.377546672
LMTK3,0.297480529,0.316073897,0.278887162,0.298080877,0.281070718,0.286633324,0.267318589,0.363507489,0.288272179
TMEM54,0.297479059,0.331708051,0.263250067,0.294314565,0.413904817,0.3961984,0.26176277,0.304611188,0.114082615
STAG3,0.297468314,0.358886348,0.236050281,0.411509986,0.326204711,0.369707313,0.222025122,0.295441744,0.159921009
NLRP14,0.297466278,0.216823766,0.378108791,0.528326061,0.172417022,0.084825494,0.265055409,0.037319743,0.696853942
MEN1,0.297460284,0.428660844,0.166259724,0.426310575,0.172921912,0.462415597,0.111717642,0.39725636,0.214139618
AGBL5,0.297414817,0.319315413,0.27551422,0.317697596,0.265899606,0.223440713,0.247590578,0.416807932,0.313052477
CHP1,0.297402941,0.285729183,0.309076699,0.249224683,0.333056685,0.247921064,0.307894326,0.360041803,0.286279087
TOP3A,0.297381225,0.321458479,0.273303972,0.530125069,0.27186463,0.197462659,0.221917901,0.236787709,0.326129385
TMUB1,0.297312685,0.197806717,0.396818654,0.208228205,0.344869333,0.206780719,0.410918912,0.178411227,0.434667716
RAD23A,0.297192344,0.269516849,0.32486784,0.496786759,0.221960654,0.224154616,0.256709804,0.087609172,0.495933061
FBXO11,0.297189517,0.291083001,0.303296032,0.288274893,0.308903426,0.324791156,0.302345971,0.260182955,0.298638699
ENO1,0.296956978,0.34736935,0.246544606,0.434123467,0.282450342,0.327032621,0.20509504,0.280951961,0.252088437
MTHFD2L,0.296903933,0.283921579,0.309886287,0.41309998,0.435011774,0.273689425,0.313555331,0.164975332,0.181091756
COASY,0.296846025,0.14853521,0.445156839,0.060618625,0.376775765,0.099945032,0.420283797,0.285041972,0.538410956
ZNF221,0.296777032,0.346398026,0.247156038,0.256362353,0.429331089,0.180333743,0.236638414,0.602497981,0.075498612
SNAP23,0.296623439,0.405496101,0.187750776,0.600914094,0.1824517,0.37238377,0.141468794,0.24319044,0.239331836
HSD11B1,0.296580008,0.155924194,0.437235821,0.123058653,0.40605053,0.145318576,0.517488582,0.199395354,0.388168351
CEP72,0.296264112,0.341597957,0.250930268,0.37702821,0.240106814,0.414786338,0.160981684,0.232979323,0.351702305
RPUSD2,0.296239343,0.367847004,0.224631682,0.542735768,0.324270659,0.420278368,0.253036462,0.140526877,0.096587925
DNAJC28,0.29618675,0.195567514,0.396805986,0.149029242,0.424719902,0.183745139,0.43368101,0.253928162,0.332017047
CRIM1,0.296053855,0.296457631,0.295650079,0.187750324,0.276894523,0.24554184,0.252017861,0.456080728,0.358037853
GPC5,0.29602049,0.280818048,0.311222932,0.134766115,0.387106319,0.194089265,0.335427765,0.513598762,0.211134712
ATXN2,0.296011668,0.40154792,0.190475415,0.426348577,0.206640246,0.403467043,0.142277703,0.374828141,0.222508296
TSPAN12,0.296009745,0.353818905,0.238200585,0.161016972,0.246316818,0.338440815,0.247909527,0.561998928,0.22037541
RIN1,0.295965522,0.223378506,0.368552537,0.233550038,0.371882953,0.181209834,0.402325613,0.255375647,0.331449046
SLC45A4,0.295907726,0.371189861,0.220625592,0.456158769,0.285362279,0.289582584,0.261824524,0.367828229,0.114689975
ZNF287,0.295887142,0.235120579,0.356653705,0.163014136,0.403781242,0.29916734,0.340387761,0.24318026,0.325792113
RGPD3,0.295845973,0.346776014,0.244915931,0.150041056,0.302544806,0.503388324,0.219422635,0.386898662,0.212780353
RAB3A,0.295821769,0.261311943,0.330331594,0.362223549,0.30818138,0.257566216,0.373369798,0.164146065,0.309443604
MYO6,0.29578173,0.300284566,0.291278895,0.406169966,0.323672799,0.262818694,0.295188621,0.231865037,0.254975264
FAM71E1,0.295757526,0.300133235,0.291381818,0.307634417,0.164061238,0.337593903,0.231493156,0.255171384,0.47859106
UBR5,0.295695772,0.411810386,0.179581159,0.679159061,0.182277974,0.298124309,0.18527813,0.258147789,0.171187372
CCDC102B,0.295692266,0.416056479,0.175328054,0.440765749,0.286864053,0.525595993,0.195111938,0.281807694,0.044008171
PDSS1,0.29567745,0.16492896,0.426425939,0.14943641,0.268578098,0.22249676,0.407945222,0.122853711,0.602754498
PGF,0.295641823,0.242137456,0.349146189,0.460754348,0.318483432,0.176063898,0.380032438,0.08959412,0.348922699
TMBIM4,0.295622143,0.360045648,0.231198637,0.331297715,0.39236219,0.356433608,0.253614642,0.392405622,0.04761908
VIT,0.295538334,0.404186601,0.186890067,0.211182893,0.270194559,0.364726959,0.260847997,0.63664995,0.029627644
PGP,0.295423987,0.309904836,0.280943139,0.497128781,0.297259075,0.205342056,0.358126752,0.22724367,0.18744359
ZNF81,0.295360197,0.270072861,0.320647534,0.488358363,0.104774734,0.213636765,0.174883109,0.108223454,0.68228476
CBWD5,0.295302968,0.384678009,0.205927927,0.260545335,0.139518455,0.341021587,0.15299846,0.552467104,0.325266865
PRPSAP2,0.295147678,0.213631562,0.376663794,0.085798628,0.478701674,0.116142211,0.436989258,0.438953847,0.21430045
TNKS,0.2951237,0.299393318,0.290854082,0.551410501,0.342976676,0.119449779,0.314056149,0.227319675,0.215529421
TSPAN19,0.295093615,0.208329997,0.381857233,0.27090914,0.372311837,0.115942019,0.364745282,0.238138831,0.40851458
FAM129C,0.295077102,0.28329273,0.306861474,0.14646272,0.428863524,0.081831446,0.35740267,0.621584023,0.13431823
FLYWCH2,0.294900323,0.340435942,0.249364703,0.261858455,0.234360982,0.286819943,0.22247708,0.472629429,0.291256048
ARID5A,0.294899418,0.385484655,0.204314181,0.46377147,0.21390346,0.342823309,0.190327703,0.349859187,0.208711378
FGF2,0.294881887,0.14549117,0.444272604,0.126125313,0.447760232,0.138717689,0.432669874,0.171630508,0.452387706
FZD4,0.294842414,0.187717072,0.401967757,0.255738706,0.554718748,0.180143052,0.425996376,0.127269458,0.225188146
RBM48,0.294833027,0.187102473,0.402563581,0.152001574,0.446789813,0.073234753,0.479138023,0.336071092,0.281762906
DIO2,0.294720377,0.202577153,0.386863601,0.260258959,0.479295462,0.239513705,0.409177587,0.107958795,0.272117753
KCNB2,0.294615757,0.324815586,0.264415928,0.40246405,0.191708006,0.314090079,0.232557224,0.25789263,0.368982553
PSMD11,0.294569272,0.2607125,0.328426043,0.392327581,0.429394201,0.253428023,0.358851512,0.136381897,0.197032417
CSNK1G3,0.294508875,0.321921068,0.267096682,0.289288744,0.315021139,0.325832151,0.301236436,0.350642309,0.185032472
NELL1,0.294494511,0.360199241,0.228789781,0.417182527,0.159980049,0.311774646,0.211129962,0.351640551,0.315259333
TMEM254,0.294488291,0.159207333,0.429769248,0.134474311,0.584169952,0.131036448,0.487016741,0.212111239,0.218121051
SLC25A40,0.294416923,0.287748288,0.301085557,0.334320944,0.333972136,0.247539682,0.303785992,0.281384238,0.265498544
RTN4IP1,0.294403237,0.256615703,0.332190772,0.282043173,0.454586418,0.157336165,0.354004845,0.330467769,0.187981053
KCNQ2,0.294384236,0.280725304,0.308043169,0.407787105,0.335657137,0.259975298,0.276635971,0.174413507,0.3118364
XRCC2,0.294316375,0.252098843,0.336533907,0.486980775,0.304155158,0.130904119,0.324017535,0.138411634,0.381429027
BLNK,0.294293754,0.253203175,0.335384333,0.251901139,0.468698213,0.1093866,0.443719081,0.398321786,0.093735707
ACYP2,0.294271586,0.312064188,0.276478984,0.279910287,0.391899375,0.250962615,0.351912676,0.405319662,0.085624902
CPSF2,0.294267175,0.308834886,0.279699464,0.356068513,0.326819536,0.325723573,0.233963993,0.244712573,0.278314864
TAP2,0.294146382,0.167399118,0.420893645,0.299743484,0.378739677,0.089230383,0.398673308,0.113223488,0.485267951
FGF12,0.293960102,0.339684037,0.248236167,0.455936183,0.24514485,0.384340285,0.246867853,0.178775643,0.252695797
MT1F,0.293950488,0.423298882,0.164602094,0.287814792,0.187293616,0.595356239,0.168046064,0.386725616,0.138466602
BPGM,0.293751993,0.220809045,0.366694942,0.21942467,0.460917894,0.159145353,0.434618856,0.283857111,0.204548076
CWC27,0.293750749,0.322449257,0.265052242,0.088909398,0.393994938,0.25448734,0.275939033,0.623951031,0.125222755
RPL17-C18orf32,0.293686168,0.279044375,0.308327961,0.54082411,0.200534748,0.132221988,0.220430378,0.164087026,0.504018757
PDE3A,0.293674631,0.434261,0.153088263,0.168170251,0.140680922,0.522845568,0.126020806,0.611767181,0.19256306
SLC2A13,0.293549766,0.294411607,0.292687925,0.43627264,0.293201637,0.313429109,0.299781486,0.133533072,0.285080653
MTA1,0.293547391,0.429760879,0.157333903,0.612470904,0.198404577,0.416394655,0.103555942,0.260417077,0.170041192
SHANK1,0.29347116,0.373916309,0.213026011,0.425389695,0.293065235,0.325380194,0.17414749,0.370979038,0.171865309
MSH4,0.29345657,0.242290823,0.344622317,0.441191919,0.175067692,0.22716563,0.351518401,0.058514919,0.507280858
CEACAM21,0.293452611,0.230732203,0.35617302,0.256449216,0.51583887,0.138279304,0.418203842,0.297468088,0.134476347
SIPA1L3,0.293264409,0.339175528,0.247353289,0.259277004,0.337621727,0.280810809,0.191026676,0.477438772,0.213411465
ADI1,0.29322946,0.2163139,0.37014502,0.27023324,0.368066423,0.153834513,0.380723946,0.224873947,0.361644691
PTPN3,0.293194964,0.386667029,0.199722899,0.38896708,0.262984955,0.328385779,0.214268555,0.442648226,0.121915187
LRRC70,0.293112851,0.366899432,0.219326271,0.271752658,0.147400566,0.352686297,0.244622996,0.476259339,0.265955252
LRRC58,0.29306467,0.351909961,0.234219378,0.440987656,0.217223244,0.405179188,0.178905259,0.20956304,0.306529632
NAPB,0.293007553,0.385819891,0.200195215,0.459456837,0.193336003,0.46998826,0.219832518,0.228014577,0.187417124
CASP6,0.292916845,0.320822391,0.265011299,0.494575832,0.217578159,0.383245679,0.230279114,0.084645661,0.347176623
DHX58,0.29291413,0.264098788,0.321729472,0.239343372,0.290493964,0.343818158,0.286958381,0.209134834,0.387736073
TAS2R31,0.292714391,0.451875126,0.133553657,0.502132208,0.117595803,0.753253619,0.102265216,0.100239551,0.180799951
MRPL40,0.292643929,0.386579713,0.198708144,0.40918573,0.231140955,0.475493183,0.148228476,0.275060227,0.216755
RFC4,0.292617689,0.237742746,0.347492631,0.250213424,0.269742601,0.183939223,0.212661595,0.279075591,0.560073698
DNA2,0.292599932,0.164249215,0.420950649,0.147258057,0.448434096,0.134395592,0.498798852,0.211093995,0.315618999
SMURF1,0.292508432,0.338914262,0.246102602,0.341172239,0.271979994,0.460930788,0.246435576,0.214639757,0.219892236
GTPBP3,0.292455387,0.245192127,0.339718646,0.196549244,0.316484911,0.18588074,0.345889291,0.353146398,0.356781737
YPEL2,0.292420325,0.341862617,0.242978033,0.332089659,0.250674204,0.385509538,0.25125917,0.307988654,0.227000726
SLC35E4,0.292419194,0.262774811,0.322063577,0.336795852,0.343437455,0.317437686,0.430017169,0.134090894,0.192736107
HSD17B7,0.292267297,0.136028339,0.448506256,0.085364314,0.347807735,0.089975502,0.39510108,0.2327452,0.602609953
NFKBIL1,0.292170369,0.276866021,0.307474716,0.222015622,0.214471461,0.390949993,0.233129975,0.217632449,0.474822712
SLC11A2,0.292148766,0.239754839,0.344542693,0.324875305,0.342588508,0.134158755,0.389149628,0.260230458,0.301889942
FAM84B,0.292117323,0.270990348,0.313244299,0.259632598,0.271055042,0.171682083,0.264274323,0.381656363,0.404403532
SLC9A3R1,0.292003203,0.176974147,0.407032259,0.199771307,0.365565049,0.186170509,0.459506376,0.144980626,0.396025353
MRPL57,0.291949706,0.296922934,0.286976477,0.28363724,0.249998982,0.270314674,0.221206034,0.336816889,0.389724415
ZNF510,0.291917245,0.308058551,0.275775939,0.284142129,0.269451476,0.319297769,0.189819421,0.320735754,0.368056922
PARK2,0.2918806,0.267704947,0.316056253,0.196887872,0.309365563,0.277033639,0.299545328,0.329193331,0.339257867
UBE2H,0.291830496,0.202996763,0.380664228,0.278559165,0.442543041,0.143353307,0.403379502,0.187077817,0.296070142
WDR93,0.291784237,0.393413138,0.190155335,0.46064577,0.134439023,0.533197158,0.146981182,0.186396487,0.2890458
SLC25A42,0.291719203,0.18753837,0.395900036,0.185190589,0.330394479,0.140746069,0.365219634,0.236678452,0.492085994
KCNJ13,0.291714226,0.164563866,0.418864587,0.313354461,0.605851017,0.06753371,0.601839046,0.112803426,0.048903698
ZNF250,0.291693868,0.297367879,0.286019856,0.415243046,0.346149879,0.15969028,0.351617478,0.317170312,0.160292212
CXorf38,0.291585176,0.357645161,0.225525191,0.317158097,0.360144274,0.438443529,0.254625778,0.317333858,0.061805523
ZNF77,0.291551472,0.327794705,0.255308238,0.476523321,0.289875746,0.315202329,0.247322525,0.191658467,0.228726444
PCBD1,0.291548757,0.24067866,0.342418855,0.147810449,0.375580725,0.204035722,0.358575316,0.370189809,0.293100523
C8orf76,0.291421969,0.390177277,0.192666662,0.515161612,0.196848513,0.224533283,0.17009616,0.430836936,0.211055314
SARNP,0.291321761,0.330330463,0.252313059,0.185039258,0.225757504,0.363214327,0.260943003,0.442737804,0.270238669
DOLPP1,0.291301289,0.202254811,0.380347767,0.178684709,0.471845629,0.124912628,0.460381789,0.303167095,0.208815885
KANK4,0.291289753,0.377993653,0.204585853,0.390266628,0.35893091,0.369309645,0.222929037,0.374404685,0.031897611
ENPP4,0.291183097,0.158423533,0.423942662,0.310063179,0.392064278,0.071595898,0.461629761,0.09361152,0.418133945
MPC1,0.291068524,0.244844224,0.337292825,0.244260615,0.39474345,0.208471149,0.369645559,0.281800908,0.247489465
HNRNPA1,0.291063774,0.351389464,0.230738084,0.335159033,0.295126188,0.300665721,0.268611351,0.418343637,0.128476713
PLXNA2,0.290998853,0.453987428,0.128010279,0.583379366,0.146041979,0.444330513,0.090528573,0.334252404,0.147460284
PREB,0.290940832,0.277143122,0.304738541,0.319810802,0.341306605,0.224423347,0.304254236,0.287195217,0.268654782
SLC16A4,0.29093857,0.34328522,0.23859192,0.462049824,0.204757768,0.308966538,0.272750222,0.258839297,0.238267768
RCN3,0.290914931,0.411340785,0.170489078,0.321468658,0.116520199,0.396992379,0.089995182,0.515561316,0.304951852
DAZAP2,0.290869238,0.265700772,0.316037704,0.408394465,0.362018608,0.173350118,0.383521875,0.215357732,0.202572629
CHST3,0.290774458,0.272254381,0.309294535,0.331991938,0.312835321,0.245180138,0.291644216,0.239591067,0.323404068
LYRM7,0.290731592,0.30239913,0.279064054,0.317175062,0.321242679,0.242479251,0.232507007,0.347543075,0.283442477
DIRAS2,0.290661355,0.295893928,0.285428783,0.379475295,0.244808936,0.244528668,0.245794285,0.263677821,0.365683128
EPRS,0.290572004,0.177372042,0.403771967,0.300585645,0.439665714,0.089802455,0.468119355,0.141728025,0.303530833
FUOM,0.290503125,0.484226277,0.096779973,0.180383282,0.11939549,0.592436838,0.08124648,0.679858712,0.089697949
C19orf66,0.290472927,0.285488501,0.295457352,0.290781696,0.377339016,0.223800379,0.291533602,0.341883428,0.21749944
SLC25A37,0.290440466,0.34316601,0.237714923,0.284674842,0.281346915,0.204103584,0.197668958,0.540719603,0.234128896
COX4I1,0.290322953,0.331211531,0.249434375,0.358949233,0.280022937,0.27468631,0.245188282,0.35999905,0.223091905
4-Mar,0.29030938,0.297394798,0.283223963,0.328510644,0.10842161,0.435433872,0.243630861,0.128239877,0.497619419
TMEM131,0.290162234,0.244739265,0.335585203,0.302681886,0.284761704,0.253209509,0.323582543,0.1783264,0.398411363
ERCC4,0.290123214,0.224339199,0.355907229,0.395932383,0.387093425,0.232963036,0.315924375,0.044122178,0.364703886
TBCK,0.290109302,0.270812777,0.309405827,0.336167455,0.311020026,0.260823567,0.271595898,0.215447309,0.345601558
SPRED1,0.290073901,0.312780805,0.267366997,0.297166783,0.138637613,0.333095366,0.190042006,0.308080267,0.473421372
AMH,0.290044155,0.311142629,0.268945681,0.129639859,0.325427697,0.15199411,0.287719786,0.651793918,0.193689561
PIGB,0.290020404,0.324526497,0.255514311,0.486963131,0.244538847,0.297440944,0.296556708,0.189175415,0.225447377
C7orf49,0.289882871,0.263151216,0.316614526,0.221444907,0.442894564,0.151293779,0.323012507,0.416714961,0.183936509
NOSIP,0.289773614,0.340687708,0.23885952,0.391457597,0.202372437,0.314234624,0.225492165,0.316370904,0.288713957
PARP3,0.289764566,0.322694689,0.256834443,0.303965146,0.320735076,0.152843057,0.239361016,0.511275864,0.210407237
PRKAB1,0.289740475,0.265137521,0.314343429,0.437350281,0.330427731,0.137346209,0.410663753,0.220716074,0.201938803
PIK3AP1,0.289739796,0.240297052,0.339182541,0.335891259,0.378785144,0.157442029,0.365251529,0.227557869,0.273510949
TTC23,0.289681322,0.164938461,0.414424184,0.349690212,0.415439166,0.11343318,0.406364728,0.03169199,0.421468658
HEATR1,0.289646939,0.382038876,0.197255003,0.351971037,0.293897217,0.317426828,0.171224696,0.476718762,0.126643096
GSK3B,0.289400489,0.31527856,0.263522418,0.323083083,0.299438107,0.31856758,0.219290983,0.304185018,0.271838164
TNFRSF10C,0.289317585,0.161773628,0.416861542,0.260393325,0.432651552,0.167003712,0.43128075,0.057923846,0.386652325
CS,0.289180052,0.209501512,0.368858593,0.192331653,0.365900963,0.140211321,0.399021437,0.295961563,0.341653377
KAT8,0.289131871,0.305231668,0.273032074,0.387457162,0.255919896,0.233873737,0.206323333,0.294364104,0.356852992
TAF1D,0.289085499,0.293880478,0.28429052,0.337061869,0.296545172,0.203974647,0.26675466,0.340604917,0.289571726
PITPNA,0.289063444,0.34251273,0.235614158,0.317557122,0.317978542,0.255679667,0.233317951,0.4543014,0.15554598
ANKRD13B,0.288762365,0.310071775,0.267452955,0.385727373,0.410314267,0.315350946,0.283272145,0.229137006,0.108772454
MYCBP,0.288749584,0.472983213,0.104515955,0.529426095,0.110401808,0.419514926,0.048318732,0.470008618,0.154827326
BCHE,0.288712939,0.42313692,0.154288959,0.544151358,0.076441208,0.39087806,0.061059046,0.334381341,0.325366622
MRPL43,0.288559912,0.27979922,0.297320603,0.22105131,0.318815274,0.294932783,0.324789799,0.323413568,0.248356734
RANBP17,0.288534124,0.338177964,0.238890284,0.433321344,0.06399677,0.492571882,0.11984134,0.088640667,0.532832742
COX19,0.288523719,0.472674217,0.10437322,0.51988545,0.197723247,0.584560156,0.070950536,0.313577047,0.044445877
FOXP1,0.288515575,0.315781866,0.261249285,0.279963898,0.354003488,0.359341472,0.320034745,0.308040228,0.109709621
TPK1,0.288461739,0.202741378,0.374182099,0.331124668,0.477474739,0.094260276,0.449019062,0.182839189,0.196052498
TP53I11,0.288378495,0.3013751,0.27538189,0.22038016,0.29799605,0.325363907,0.283696279,0.358381232,0.244453342
TRIM45,0.288377817,0.230526356,0.346229277,0.163342585,0.30996003,0.241439613,0.289482828,0.28679687,0.439244973
